"Exp","HMI","VPNr","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AllgAnregungen","TC01_ChangeAvailOthers","TC01_ImplemAvail","TC01_Instr","TC01_LevelOthers","TC01_observedLevel","TC01_RemarksTL","TC01_RemarksTP","TC02_ChangeAvailOthers","TC02_ImplemAvail","TC02_Instr","TC02_LevelOthers","TC02_observedLevel","TC02_RemarksTL","TC02_RemarksTP","TC03_ChangeAvailOthers","TC03_ImplemAvail","TC03_Instr","TC03_LevelOthers","TC03_observedLevel","TC03_RemarksTL","TC03_RemarksTP","TC03_TransProblemsOthers","TC04_ChangeAvailOthers","TC04_ImplemAvail","TC04_Instr","TC04_LevelOthers","TC04_observedLevel","TC04_RemarksTL","TC04_RemarksTP","TC05_ChangeAvailOthers","TC05_ImplemAvail","TC05_Instr","TC05_LevelOthers","TC05_observedLevel","TC05_RemarksTL","TC05_RemarksTP","TC05_TransProblemsOthers","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonOthers","TC06_ImplemAvail","TC06_Instr","TC06_LevelOthers","TC06_observedLevel","TC06_RemarksTL","TC06_RemarksTP","TC07_ChangeAvailOthers","TC07_ImplemAvail","TC07_Instr","TC07_LevelOthers","TC07_observedLevel","TC07_RemarksTL","TC07_RemarksTP","TC08_ChangeAvailOthers","TC08_ImplemAvail","TC08_Instr","TC08_LevelOthers","TC08_observedLevel","TC08_RemarksTL","TC08_RemarksTP","TC09_ChangeAvailOthers","TC09_ImplemAvail","TC09_Instr","TC09_LevelOthers","TC09_observedLevel","TC09_RemarksTL","TC09_RemarksTP","TC09_TransProblemsOthers","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonOthers","TC10_ImplemAvail","TC10_Instr","TC10_LevelOthers","TC10_observedLevel","TC10_RemarksTL","TC10_RemarksTP","TC10_TransProblemsOthers","TC11_ChangeAvailOthers","TC11_ImplemAvail","TC11_Instr","TC11_LevelOthers","TC11_observedLevel","TC11_RemarksTL","TC11_RemarksTP","TC11_TransProblemsOthers","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonOthers","TC12_ImplemAvail","TC12_Instr","TC12_LevelOthers","TC12_observedLevel","TC12_RemarksTL","TC12_RemarksTP","TC12_TransProblemsOthers"
"3","HC",8,"<it was interesting and something new. <i have used assitance before but not automation.","<i think it comes down to age. <i felt too nervouse to really engage in other activities during driving but after a while did not mind trying other things during the automated driving","<i felt the buttons were counterintuitive. <why not just have one for automation and one for assited instead of a power on and change in driving levels","<it is interesting and it is amazing what we are developing in new vehicles. <<<<<<<<<makes me nervous, however, that people might put too much faith in automation and not pa attention to the road","",NA,1000,0,"",0,"","","",23,0,"",2,"","","",1000,3,"",2,"","What is the difference between assisted and automated? It told me to put hands on steering wheel, Im curious to experience the system more","","",1000,3,"",3,"","Huge difference in the way the steering wheel felt between assisted and automated. It was a lot smoother and I instantly trusted it more. Assisted had more shakes","",1000,2,"",2,"","I dont pay attention to the display. I dont know whether I like assisted, steering feels weird and it distracts","","","",2,2,"",2,"","I could take away one hand, I could engage only halfway and check the car too","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"Automatic",3,"","Its easy to switch,but I feel like there should be one button for assisted and one for automated","","","System overload",0,0,"",0,"","Very clear display","","",23,3,"Automatic",3,"","I had the notification that they were not available, still I could activate them. I assumed it was a computer error. Since I could activate them, I guessed it was only a display error",NA,"Take over now","Sensor something",0,0,"Automatic",3,"","I didnt switch,I just held on to the wheel. I guess I should have switched; the notification was not clear: should I switch or just take hands on steering wheel? Didnt think",""
"3","LC",64,"Easy to use after an inital learning period.","The three symbols for the driving modes looked very similar, but their placement let me know which was which - manual on the left and fully automated on the right.  
When the Emergency Brake! command appeared on screen, there was no corresponding alarm or audible warning.
Some notifications on the display console might have been missed if I hadn´t been looking at the screen at the time.","Different symbols on the steering wheel for the Assisted and Automated driving modes, though I don´t have a suggestion.  I learned that the left button turned on the Assisted mode and that it had to be on before you could activate the second button for Automated mode.
Notifications on the screen could be in a different color, or flash, or something to make them more noticeable.  
","Designers should always remember that many middle aged and older drivers use reading glasses but don´t always wear them when they are driving, so don´t make symbols too small or similar.","",NA,1000,0,"",0,"","","",23,0,"",0,"","","3 icons lit up",1000,3,"",3,"","I hit the wrong one first that took me to semi automated","","Icons lit up",1000,3,"",3,"","Had troubles, because I didnt know that I couldnt just go directly to automated","",1000,2,"",2,"","","","","",2,2,"",2,"","It maintained speed, I start to learn what assisted means","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","After emergency brake icons no longer lit",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","",0,0,"",0,"Zufällig hingeschaut","I happened to see it",""
"3","LC",55,"I liked how easy it was to toggle between the modes of automatic driving.","I wasnt sure how much i could trust the machine or if I could really perform other tasks while in fully automatic mode.","The commands that the machine gives the human should be more alarming","I didnt really notice a difference in the assisted driving and the fully automatic driving","I wasnt sure if i would be abel to perform tasks (such as emails) while the automated driving feature was on, if I were driving in traffic, instead of a straight road with out hazards.  I think the subject should be made to take turns or drive around cones to better expirence the difference in the three levels of automatic driving.",NA,1000,0,"First automated",0,"","","",23,0,"First automated",0,"","","I could toggle between manual and assisted driving",1000,3,"Fully automatic driving",2,"","","","",1000,3,"",0,"","","",1000,2,"Different assisted level",3,"","","","","",2,2,"",2,"","Saw The hod just now","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"Fully automatic driving",3,"","","","No lka or cc","",0,0,"",0,"","Dont know what system limit means","","",23,3,"Third, last",3,"","",NA,"","",0,0,"",2,"","",""
"3","HC",6,"I very much enjoyed the automatic driving mode experience! It made being in the car much more pleasant and worthwhile of my time. Assistance is also helpful but I preder automatic every time.","I did not like having to look at the screen between all three modes, especially in automatic. For manual and assisted, it is tolerable but for automatic, having to constantly check for warnings or errors made it slightly stressful/unpleasant. I also did not like the absence of audio assistance when changes occurred in modes, either verbal instructions or noise notifications would be helpful.","There is room for minor improvements, such as: 
- audio notification when modes become available/unavailable 
- less aggressive sound when there is an error. It made me very alarmed whereas specific verbal instructions would be more helpful and less stressful (i.e., human voice saying: there is an error. please turn off automatic driving and turn on manual). 
- I greatly prefer being able to use one button to control all modes and one button for only turning on and off. 
","","A verz pleasant and fun experience :)",NA,1000,0,"",0,"","","",23,0,"",2,"","","",1000,3,"",3,"","I like that braking deactivates the system","","",1000,3,"",3,"","","",1000,2,"",2,"","","Tiny bit, I tended to automatically press the power button","Assisted no longer available","",2,2,"",0,"","Wish I had a sound","",1000,2,"",2,"","Button is not intuitive, because it says aut","",23,2,"",2,"","I dont understand the point of assisted, only little helpful to release foot","",1000,3,"",3,"","","","","Some Error?",0,0,"",0,"","I would like to have a sound","","",23,3,"",3,"","",NA,"","",0,0,"",0,"","","I put my body into driving position,then I noticed that I needed to take over by pressing a button"
"3","HC",9,"<the interface was quick and straightforward","it was a little bland. Commparing to Tesla, a lot of similar information is displayed in more attractive ways","displaying the modes and the bottom is space efficient but was difficult to see at times. adding additional visual indicators to the car illustration in the center of the display would be nice. This may also be biased by my previous experience with tesla because thats how they show autopilot availability-","im excited to see this feature in production","",NA,1000,0,"0, original,non-automated",0,"","","",23,0,"0",0,"","","",1000,3,"2 , automated",3,"","Easier than I thought it would be (display)","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","","Greyed out at the bottom",1000,2,"",2,"","Easier to miss when there was no message at the top","",23,2,"",2,"","","",1000,3,"",3,"","","","It said switch to manual","System not available or sth like that",0,0,"",0,"","I expected a beep","","",23,3,"",3,"","",NA,"","System error?",0,0,"",0,"","Tone was a little sharp, made me hit the brake. a little softer one May have been okay too",""
"3","HC",10,"I like the variety of features it offers, however at the beginning it can be confusing to use. I was always confused with the names, especially Assisted and Automated, it took me a while to differentiate the two names. ","I was not very confident in leaving my hands from the wheel, that is because it is something new to me. Also whenever there was an alert, it was a visual message on the dashboard which makes it hard to read if one is not paying attention to the dashboard. ","Based on personal experience I would suggest a better visual design, that stands more, simpler to see and whenever there is an alert, there should always be a sound so the driver knows to look at the dashboard. ","I liked it, it is definitely something I would like to have in the future. Most importantly I think this is something that an individual should be trained on by an expert before using it, to avoid accidents. ","I found it great, definitely something new for me, I would definitely like this feature on my future vehicle, however this should be a feautre that is somehow people are well trained before using it. Thanks!",NA,1000,0,"",0,"","","",23,0,"Regular, left",0,"","","Automated available Message and green coloured text saying I should turn it on",1000,3,"",2,"Fragt, ob es Touch ist","","I didnt know how to turn it on","Two lanes in green",1000,3,"",2,"","","",1000,2,"",3,"Focuses on icons","Felt uncomfortable to take hands away","","","System error",2,2,"",2,"","I had to pay attention to display","",1000,2,"",2,"","","",23,2,"",2,"","""why did the sign popup when I was already in automated driving,I was confused""","Logo and blue",1000,3,"",3,"","I realized I used the wrong names before, I got it now, dont feel comfortable with taking hands off","","I dont know","System error",0,0,"Regular",0,"","If it wasnt for the yellow flashing and sound I would Not have noticed it","","",23,3,"",3,"","",NA,"","No",0,0,"",0,"","",""
"3","LC",58,"I liked the ease in switching from the various modes from assisted toautomated.  Also interesting was the prompt givn when the automated mode was available.  When switching between the modes from manual to the automated mode, the instant switch in vehicle control was swift.  The slight hesitation was felt when the automation mode began.   ","Althought the automation mode is great, the driver cannot become completely engulfed in secondary activities because messages appear on the display panel that may need attention.  Perhaps, paralleling the messages on the display with spoken messages and/or instructions as well.  Additionally, some of the features that the automation mode is capable of performing, such as the emergency brake, may cause harm to the driver if no prior or immediaate verbal warning is given.","Perhaps, paralleling the messages on the display with spoken messages and/or instructions as well. ","","",NA,1000,0,"",0,"","","Lane centering",23,0,"",2,"","","Car in lanes is now yellow",1000,3,"",3,"Exhaled loudly","Bright yellow color is good; initially a bit creepy. hesitated","","Colour change",1000,3,"",3,"","","Color change",1000,2,"",2,"","","","Colour, hod warning, automated function not Not available","",2,2,"",2,"","Lightly touching was okay, after automated not available warning I knew I had to keep my hands on steering wheel","Colour",1000,2,"",2,"","The car prompted me to put hands back to the steering wheel, even though its assisted, the display informed me quickly that I still must take care and pay attention. Im impressed","Colour",23,2,"",2,"","There is sth in the display bottom panel, but I cant make the image ouT","Colour",1000,3,"",3,"","","","Colour, caution pictogram, ","",0,0,"",0,"","I got totally consumed in secondary task, I didnt notice why it happened, but car took me out of automated driving ","","",23,3,"",3,"","",NA,"Went back to manual","Remember only second message: ER",0,0,"",0,"","I know that the rings indicate the level youre in, I dont know the pictograms though; why didnt the automation stop on its own?",""
"3","LC",56,"it could be convienient for long rides and driver fatigue.","I felt like I couldnt trust the automatic driving because its new to me.","Rearrange the buttons away from the steering wheel. I felt like I could accidently switch between modes or turn off assisted driving.","instructions were confusing. I was skeptical relying on automated driving.","Automated driving is quite new so I was nervous using the system. ",NA,1000,0,"2nd",2,"","","",23,0,"",0,"","","",1000,3,"First automation",2,"","","","",1000,3,"First one",2,"","","",1000,2,"2nd",3,"","","Not sure which one is to switch, buttons confuse me","","",2,2,"2nd",2,"","","",1000,2,"2nd",2,""," Question: is assisted the 2nd level?","",23,2,"2nd automation",2,"","","",1000,3,"3rd",3,"","Not used to automated driving, dont feel comfortable yet","","","",0,0,"",0,"","","","",23,3,"2nd",2,"","",NA,"","",0,0,"2nd",2,"","Question: when in automation level, do you want me to use the table",""
"3","LC",57,"The colors.","Nothing","No","No","Enjoyable experience.",NA,1000,0,"",0,"","","",23,0,"Automated like cc",2,"","","",1000,3,"",2,"","Noted that car steers, but warning told me to keep hands on steering wheel","","",1000,3,"",2,"","","",1000,2,"",3,"","","","","",2,2,"",3,"","","",1000,2,"",3,"","","",23,2,"",3,"","","",1000,3,"",3,"","I know now I mixed up assisted and automated","","","",0,0,"",3,"Did not notice toc","","","",23,3,"",3,"","",NA,"Still all available","Emergency brake",0,0,"Normal",0,"","",""
"3","HC",7,"i found it simple to use and informative as well","nothing","maybe a little more alertive when a feature is not available","innovation at its best","Salutations to Science and all that she invents",NA,1000,0,"",0,"","","",23,0,"",0,"","","Notification mod?",1000,3,"",3,"","Cool! Especially if you can trust the car.","","",1000,3,"",3,"","","",1000,2,"",2,"","","First time problem, not really a problem","","Other!",2,2,"",2,"","I felt like it wasnt as good as in automated. But still I thought I could engage in a secondary task.","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","Noticed that wheel steered, but when I put my hands away, I was told to them back.  ... Simple to switch between assisted and automated, thats good","","","",0,0,"",0,"Eingriff VL","I heard a beep, but I dont know if that had anything to do with the car","","",23,3,"",3,"","",NA,"","",0,0,"",0,"Searched for emergency brake","Now I know that the beep means: look at the display",""
"3","HC",11,"The icons and controls were exactly as I expected.  My first try I was able to engage the automated and assisted driving.","I am not sure that the button for turning on and off the system is fully needed.  I could imagine simply using the button to change the automation level between the 3 settings would be enough for me. 

Additionally I felt like the the perfect solution for alerting when a need between automated and manual driving is needed wasn't fully achieved.  In the first scenario there was not enough feedback to tell me that I needed to take over control - I could easily imagine not noticing it in time if I were fully distracted.  The second scenario with the beep was alarming, and made me act immediately, but also with some panic.  I believe I hit the breaks immediately, and perhaps that was not needed or could have even been dangerous if i were in traffic.","I could imagine the entire background color of the control area changing colors - it remained black the entire time and it could have turned blue or green for automated driving and turned red if I needed to take action.  Additionally tactitle notification in the stearing wheel or or seat might be intresting as well.  I found the lights on the stearing wheel to not be bright enough during the day light to be of much use, and perhaps there could have been a larger lighting area on the stearing wheel for this type of feedback.","overall I enjoyed the experience.  I think a good HMI will give people comfort when adopting automated driving systems, so I see it as critically important.","",NA,1000,0,"",0,"","","",23,0,"Fully automated",3,"","Was not intuitive,that I needed to switch on automation myself","All available,all symbols solid white now",1000,3,"Fully automated",3,"","","","",1000,3,"Fully automated",3,"","","",1000,2,"",2,"","HO: not certain if I need to have my hands on steering wheel","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"Fully automated",3,"","","","","Not noticed",0,0,"",0,"","I would have expected a different type of warning, an audible warning sound. At least the lights started flashing","","",23,3,"Fully automated",3,"","",NA,"Did not notice if the other levels were still available","Dont think so",0,0,"",0,"","",""
"3","LC",62,"Its easzy!","Not sure how safe it would be in real life scenarios. ","Perhaps use the color red for fully automated or orange so it is very obvious that you are not in control and should take great care. ","None","None",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"Fully automated",3,"","","","",1000,3,"Fully automated",3,"","","",1000,2,"",2,"","Not sure about the secondary activities, whether they are allowed.","","","",2,2,"",2,"","","Automated Not available,noticed right at the start",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"Fully automated",3,"","","","","No",0,0,"",0,"","After you told me to hit brake,I saw the icons were greyed out","Wouldnt call it problem,but sometimes I hit the wrong button","",23,3,"Fully automated",3,"","Maybe in assisted you can take away hands for one minute or so, but no secondary activity",NA,"S.b","S.b",0,0,"",0,"","After I hit the ""emergency brake"" the other levels were no longer available; if it was an emergency brake situation,it should have had a sound an should be red. Dont know how long I overlooked that. ",""
"3","HC",12,"It was straightforward and clear.","If there was a large sudden obstruction, I would worry that the alert would not be fast enough to trigger my response...and that my response would not be fast enough.","Louder alert when telling the driver to switch from automation to manual - what if the driver had fallen asleep! It sounds crazy but there are those people who can nap at a moment´s notice...","No","No",NA,1000,0,"",0,"","I usually drive with my knees all the time","",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","I totally could one hand and write emails,but I know Im not supposed to","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","Sensor triggered",0,0,"",0,"","",""
"3","HC",13,"It was easy to activate the assisted and automatic driving, and the selection took over very quickly. I also liked the display size and the volume of the warnings. Plus, when I need to take over the steering wheel from automatic driving, that there were flashing colors to help direct my attention immediately to what was happeningö I became quite engrossed in the secondary activity and it took my brain a second to transition to what was happening and the lights really helped this. It was also easy to switch between assisted and automatic.","The notifications were not up long enough. For example, if I was doing the secondary activity, and really focusing on it like one might with email, then I could miss a notification unless it was an emergency stop. ","no","I liked it better than I expected to, but it was still hard to turn total control over to the machine.","It took a little bit to get use to it but then it was fun. I could not exactly remember what features were available to assissted driving, so to have a reminder available would have been nice.",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"Automatic",3,"","","A little, took me a second to realize that I needed to use the up and down arrow to switch to automated","",1000,3,"Automatic",3,"","","",1000,2,"",2,"","","","","Didnt notice",2,2,"",2,"","I think Icon says Im allowed to have hands loose or close by","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"Automatic",3,"","","","","Emergency brake",0,0,"",0,"","A lot comfortable with automated driving than I thought I would be.but I didnt know what emergency brake means, for us its the hand brake","","",23,3,"Automatic",3,"","",NA,"","Sensor sth",0,0,"",0,"","",""
"3","LC",63,"It was very easy to figure out.  easy to turn off just by breaking.","I dont know how well it would do in heavy traffic, at night, country roads without markings, rain,  etc.  Difficult to fully trust the system especially if I would be liable for any accidnt. ","No, it was already easy to use","I wouldnt fully use it unless I had a training course on the automatic driving to know when it could be trusted and when manual driving would be better.","Maybe some small obstacles would make it more realistic.  I dont know how automatic driving would handle cyclists or construction cones, etc. it was fun!",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"Automatic",3,"","Against my nature to let go wheel and pedals","","",1000,3,"Automatic",3,"","","",1000,2,"",2,"","Only in assisted: My concentration was split between tablet and driving","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","I dont know the limitations of assisted driving, so when does it need me to take over?","",1000,3,"",3,"","","","","",0,0,"",0,"Comment to 9: straights are okay, but I dont trust assisted to perform in real traffic; ","Im hesitant to give the car full control","","",23,3,"",3,"","I could see that when in automated driving people get sleepy",NA,"","",0,0,"",0,"","When sleepy the reaction time is slower for going back into manual, especially at night",""
"3","LC",61,"i liked that it gives warnings about avaailability and sensor errors","no audible souund alerts when the system became unavailable","i would have liked more sound alerts to draw my attention back to the steering wheel if a problem with the system occurs.","","",NA,1000,0,"",0,"","","All available, now all lit up",23,0,"Myself driving self",0,"","","",1000,3,"Lane assist",2,"","Remove at least one hand allowed","","",1000,3,"Cruise control, lane assist",2,"","","",1000,2,"",3,"","Dont know the difference, I believe to think that the middle one is assisted","","","System error",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","","All available, saw lights come on",23,3,"Automatic",3,"","",NA,"","System error",0,0,"",0,"","",""
"3","LC",59,"Clear, felt intuitive","While it was easz to understand, I expected a can audible onfirmation of sorts when the system was engaged","Slighty brighter color, the blue is fine, but perhaps a bit more contrast","Would be interesting to have an audible confirmation as well ","none",NA,1000,0,"Driver automation",0,"","","Bottom box, all available",23,0,"",2,"","","Bottom icons illuminated, all available",1000,3,"",2,"","","","",1000,3,"",2,"","","",1000,2,"",2,"","Confused by the announcement, because I already was in assisted","","","",2,2,"",2,"Tc7!","","",1000,2,"",2,"Tc6","I had a Tesla. It would never take you hands away and you were supposed to squeeze it once in a while. Definitely learned behavior from me","All available, at the start only two icons",23,2,"",2,"","","",1000,3,"",0,"","","","Only first available","Did not see indication",0,0,"",0,"","","","I saw message assisted and automated available",23,3,"",2,"","",NA,"","",0,0,"",2,"","",""
"3","LC",60,"The security of maintaining the car in the middle of the lane.  The pop-up display message to take over or keep my hands on the wheel.  ","There was no noise or it came too slowly when the display had a pop-up message.  I think a little noise would alert the driver to pay full attention to the display.  ","Just a little beep noise to follow a pop-up display message.  ","I liked it and can see it providing more safety while driving long distances on highway traffic.  Tired drivers tend to have some trouble staying in the middle of a lane and this could help that situation.  ","no.",NA,1000,0,"",0,"","","3 icons lit up",23,0,"",0,"","","",1000,3,"Possibly automated, *",2,"","*I felt like I still needed to steer","","",1000,3,"",3,"","","",1000,2,"Automatic",2,"","Confused about the difference between blue and yellow; both feel the same, I feel like I dont need to steer and could get distracted","","","",2,2,"",2,"","","",1000,2,"",2,"","","Icon lit up, I guess automated available",23,2,"",2,"","","",1000,3,"",3,"","","","Not sure","",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","",0,0,"",0,"","",""
"3","HC",15,"I liked that there were very few options to choose from to automate my driving, I wasnt overwhelmed with choices that I would have to make which might have been hard when on the road. I like that there were only two buttons to have to think about, and that the colors on the screen were easy to see.","Im not sure if I liked that the buttons for automation were so close to buttons that had other functions, it seems like one could accidentally press the automation buttons when they didnt mean to.","no","no","maybe there could be some type of haptics in the steering wheel to alert changing in levels of automation, like a vibration",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"Automatic",3,"","What das B1 mean? I thought it would switch to 2...","","",1000,3,"Automatic",3,"Requested to change lanes","","",1000,2,"",2,"","","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"Automatic",3,"","","","","",0,0,"",0,"","","Confused at what take over meant, hands on steering wheel apparently not enough","",23,3,"Automatic",3,"","",NA,"","",0,0,"",0,"","",""
"3","LC",65,"Easy to learn and use.","When in automated mode, message to manually brake was only displayed on the dash.  Very easy to miss if one is occupied with a secondary action.  Message would have gone unnoticed.","For important messages-alerts, there should also be an auditory cue to implement message on dash.  This way if driver does not see the dash, she can hear the message instead.","It is a great tool for drivers who need to multi-task during driving.  But it still should be used with great caution.","Very well organized and accommodating.  The Experiment Leader, Deike, was incredibly gracious and patient.  She made me fell very relaxed and gave clear, easy to understand instructions.  I was a bit nervous when I first arrived, but she put me at ease immediately and made me feel safe and confident.",NA,1000,0,"Assisted",0,"","The car felt different ","Said automated and three symbols lit up",23,0,"Full automated",0,"","The car felt different","",1000,3,"",3,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","Server error",2,2,"",2,"","Whats the benefit of assisted? Why would one choose assisted if automated was there, too","Noticed that third icon wasnt lit",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","Not noticed",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","Emergency, only noticed after your instruction",0,0,"",0,"","We should have an audio cue",""
"3","HC",14,"It simply helps drivers for long distance.","","error message in red should be in a light red color instead of dark red. i had problems reading the error.","","",NA,1000,0,"",0,"","","",23,0,"",0,"","Dont know how to activate it , tried, but couldnt","",1000,3,"Automatic",2,"","Still dont know how to activate it","","",1000,3,"Automatic",2,"","","",1000,2,"",2,"","I now know that we have two modes, assisted and automated","","","Error",2,2,"",2,"","","",1000,2,"",2,"","","Automation available",23,2,"",2,"","","",1000,3,"Automatic",3,"","","","","",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","Couldnt read",0,0,"",0,"","Red characters hard to read",""
"3","HC",16,"It was easy to use. I liked that the different drive options were color coded so I could easily see which drive mode I was in. I appreciated the senors and vibration when I needed to return to the steering wheel. ","Intuitively I selected the ""on"" button when I wanted to change instead of the arrow button. ","I think ""on"" and switching back and forth arrow option could be the same button.","I found the second image ""assisted driving"" a little confusing as the hands were lowered on the steering wheel. I was not sure if this meant I could take my hands off the wheel or just rest them below. I think once I knew for sure, I would remember, but in the moment, I was not sure.","The study was very professional. I don´t have any suggestions.",NA,1000,0,"Driving myself",0,"","Hard to stay at 30","Automatic available,three options",23,0,"Driving myself",0,"","","",1000,3,"Automatic assisted",2,"","","","",1000,3,"Assisted automatic",2,"","","",1000,2,"Automatic",3,"","","","","",2,2,"",2,"","Didnt hear right,thats why I first turned on automatic","Icon automated not lit anymore",1000,2,"",2,"","I just noticed the car selfcorrected the steering, so assume I can take my hands away","",23,2,"",2,"Hod warning came during availability change, therefore not noticed?","Now I know I cannot take my hands off","",1000,3,"Automatic",3,"","","","","No, take over",0,0,"Self driving",0,"","","","",23,3,"Automatic",3,"","",NA,"","",0,0,"Self driving",0,"","Sometimes I hit the power button instead of the arrows, but then I fix it",""
"3","LC",66,"It was very simple to use with clear symbols ","I felt that I could not trust it entirely as the warnings of when to change automation modes/emergencies were only on the dashboard. I felt that I had to look too often at the dashboard instead of being able to relax a bit in automation mode. ","Add sounds/verbal warnings in times when manual control is needed/hazardous situations occur","","",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"Full automation",3,"","","","",1000,3,"Full automation",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","At one point I noticed a text popup but I missed it and didnt see it again","Automated not available",1000,2,"",2,"","","Full automation added",23,2,"",2,"","I wouldnt have seen that Id be able to drive in automation, if I hadnt checked the dash by chance","",1000,3,"Full automation",3,"","","","","System over capability or sth?",0,0,"",0,"","Again, if I werent looking at the dashboard enough Id miss it","","",23,3,"Full automation",3,"","",NA,"","There was an emergency",0,0,"",0,"","I didnt use buttons to take over but took over.  it said to use emergency brake but at the time I noticed,I already took over",""
"3","LC",67,"The ability to complete a second task. The buttons on the steering wheel were comfortably located as well.","I did not and still do not know what the different symbols mean. Also, if there is/was an emergency (z.B. Emergency Brake!), I would expect a sound, vibration in the seat or steering wheel or flashing lights to get my attention.","More information of what the driver can do when each function is available/not available. Additonally, a warning more than on the screen, would be necessary to get my attention. (vibration, or flashing lights, etc.)","I did not know what to expect, but this was quite stressful because I wanted to perform well for the experiment. I hope and imagine these results would be different if I were test driving the car at a dealship where an employee would inform me of the HMI and answer my questions. ","Thank you for letting me take part, I hope I offered some information. ",NA,1000,0,"Self driving",0,"","","",23,0,"",0,"Participant Thinks nothing is available","","Steering wheel with lines did not change colour,so not available I guess",1000,3,"Level 2 ",2,"","","","",1000,3,"Level 2",2,"","","",1000,2,"Level 3 assisted (note)",3,"","Level 3 assisted/ the other one was level 2 automated; I feel confused,dont know the difference.i feel like the yellow is more automated than the blue .the yellow has steering wheel with lines the blue has hands on it","","","",2,2,"",2,"Wonders whether the test is about his understanding of the icons","","",1000,2,"",2,"","I dont think Id be allowed to but I did","",23,2,"",2,"","","",1000,3,"",3,"","I wonder whether the car steers back into the lane if I steer away from it in automated mode","","All still available","Speed limit",0,0,"Self driving not automated",0,"","Maybe I should press buttons instead of buttons to acknowledge that I saw this warning","","",23,3,"",3,"","",NA,"Still all available","Emergency brake",0,0,"",0,"","",""
"3","LC",68,"It was easy to navigate","Messages were short and would disappear. I was not always aware of changes in functions","none","none","directions were a bit too long and unclear which caused later confusion with experiment and how i was supposed to interact ",NA,1000,0,"",0,"","","",23,0,"",2,"","","",1000,3,"",2,"","","","",1000,3,"Second",2,"","","",1000,2,"Fully automated",3,"","","","Third option unavailable","",2,2,"Second",2,"","","",1000,2,"Second",2,"","","",23,2,"Second",2,"","","",1000,3,"Third",3,"","","","Fully automated and assisted not available","System failure",0,0,"",0,"","I disengaged with brake rather than button","","",23,3,"Second assisted",2,"","",NA,"","",0,0,"",2,"Only switched to assisted because this was default setting"" like partial automation","",""
"3","LC",71,"The actual usage was very intuitive. Very similar to using cruise control.","I feel like the signals could have been more alerting. I felt like I had to constantly be checking the dash to see if I need to take over for the system.","Maybe adding a noise or a blinking light when the system needs to be taken over (due to sensor error or system limit), but not when different options are available. I feel like the current design is simple and efficient as far as the alerting of the different systems being available.","I think overall it is a very easy to use and intuitive system! Makes for an exciting and enjoyable experience.","Very well set up and carried out! I enjoyed being able to participate!",NA,1000,0,"",0,"","","",23,0,"",0,"","I need to hold my head in a weird angle to see the bottom of the screen (because of the eye tracker)","",1000,3,"",3,"","A bit weird to experience,when it took over, when you saw the steering wheel move on its own, weird feeling","","",1000,3,"Automatic",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","",0,0,"",0,"","",""
