startdate,VPNr,Exp,HMI,VPCode,Alter,Geschlecht,Erfahrung,KilometerJahr,Sehhilfe,Farbfehlsichtigkeit,Farbfehlsichtigkeit2,Vorwissen,FAS.CC,FAS.ACC,FAS.LKA,FAS.NoFAS,OftCC,AutomarkeCC,OftACC,AutomarkeACC,OftLKA,AutomarkeLKA,TC01_LevelSel,TC01_LevelOthers,TC01_ChangeAvail,TC01_ChangeAvailSel,TC01_ChangeAvailOthers,TC01_HandsOffAllow,TC01_EmailsAllow,TC01_RemarksTP,TC01_RemarksTL,TC01_ER,TC02_LevelSel,TC02_LevelOthers,TC02_ChangeAvail,TC02_ChangeAvailSel,TC02_ChangeAvailOthers,TC02_HandsOffAllow,TC02_EmailsAllow,TC02_RemarksTP,TC02_RemarksTL,TC02_ER,TC03_LevelSel,TC03_LevelOthers,TC03_ChangeAvail,TC03_ChangeAvailSel,TC03_ChangeAvailOthers,TC03_HandsOffAllow,TC03_EmailsAllow,TC03_TransProblems,TC03_TransProblemsOthers,TC03_RemarksTP,TC03_RemarksTL,TC03_ER,TC04_LevelSel,TC04_LevelOthers,TC04_ChangeAvail,TC04_ChangeAvailSel,TC04_ChangeAvailOthers,TC04_HandsOffAllow,TC04_EmailsAllow,TC04_RemarksTP,TC04_RemarksTL,TC04_ER,TC05_LevelSel,TC05_LevelOthers,TC05_ChangeAvail,TC05_ChangeAvailSel,TC05_ChangeAvailOthers,TC05_HandsOffAllow,TC05_EmailsAllow,TC05_TransProblems,TC05_TransProblemsOthers,TC05_RemarksTP,TC05_RemarksTL,TC05_ER,TC06_LevelSel,TC06_LevelOthers,TC06_ChangeAvail,TC06_ChangeAvailSel,TC06_ChangeAvailOthers,TC06_ChangeAvailReasonSel,TC06_ChangeAvailReasonOthers,TC06_HandsOffAllow,TC06_EmailsAllow,TC06_RemarksTP,TC06_RemarksTL,TC06_ER,TC07_LevelSel,TC07_LevelOthers,TC07_ChangeAvail,TC07_ChangeAvailSel,TC07_ChangeAvailOthers,TC07_HandsOffAllow,TC07_EmailsAllow,TC07_RemarksTP,TC07_RemarksTL,TC07_ER,TC08_LevelSel,TC08_LevelOthers,TC08_ChangeAvail,TC08_ChangeAvailSel,TC08_ChangeAvailOthers,TC08_HandsOffAllow,TC08_EmailsAllow,TC08_RemarksTP,TC08_RemarksTL,TC08_ER,TC09_LevelSel,TC09_LevelOthers,TC09_ChangeAvail,TC09_ChangeAvailSel,TC09_ChangeAvailOthers,TC09_HandsOffAllow,TC09_EmailsAllow,TC09_TransProblems,TC09_TransProblemsOthers,TC09_RemarksTP,TC09_RemarksTL,TC09_ER,TC10_LevelSel,TC10_LevelOthers,TC10_ChangeAvail,TC10_ChangeAvailSel,TC10_ChangeAvailOthers,TC10_ChangeAvailReasonSel,TC10_ChangeAvailReasonOthers,TC10_HandsOffAllow,TC10_EmailsAllow,TC10_TransProblems,TC10_TransProblemsOthers,TC10_RemarksTP,TC10_RemarksTL,TC10_ER,TC11_LevelSel,TC11_LevelOthers,TC11_ChangeAvail,TC11_ChangeAvailSel,TC11_ChangeAvailOthers,TC11_HandsOffAllow,TC11_EmailsAllow,TC11_TransProblems,TC11_TransProblemsOthers,TC11_RemarksTP,TC11_RemarksTL,TC11_ER,TC12_LevelSel,TC12_LevelOthers,TC12_ChangeAvail,TC12_ChangeAvailSel,TC12_ChangeAvailOthers,TC12_ChangeAvailReasonSel,TC12_ChangeAvailReasonOthers,TC12_HandsOffAllow,TC12_EmailsAllow,TC12_TransProblems,TC12_TransProblemsOthers,TC12_RemarksTP,TC12_RemarksTL,TC12_ER,UMUX01,UMUX02,UMUX03,UMUX04,SUS01,SUS02,SUS03,SUS04,SUS05,SUS06,SUS07,SUS08,SUS09,SUS10,Trust,Acceptance,UEQ01,UEQ02,UEQ03,UEQ04,UEQ05,UEQ06,UEQ07,UEQ08,UEQ09,UEQ10,UEQ11,UEQ12,UEQ13,UEQ14,UEQ15,UEQ16,UEQ17,UEQ18,UEQ19,UEQ20,UEQ21,UEQ22,UEQ23,UEQ24,UEQ25,UEQ26,GutGefallen,NichtGefallen,Verbessern,Anmerkungen,AnstrengendWenden,Uebel,AllgAnregungen
2020-08-21 13:15:13,11,1,HC,ir_je_7,26,0,1,0,0,0,NA,1,0,0,0,1,NA,,NA,,NA,,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,weiß nicht mehr ob Skala auch schon in TC2 komplett weiß (verfügbar),1,4,NA,0,NA,NA,1,1,NA,,1,2,NA,0,NA,NA,0,0,0,NA,,,1,2,NA,1,5,,0,,0,0,NA,,1,2,NA,0,NA,NA,0,0,NA,"unsicher wegen Skala, ob bereits davor",1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,1,7,,0,,0,0,0,,war zufall dass er es gesehen hat die Fehlermeldung,"drückt FAS Taste zum übersteuern, genau bei 1 LED blinken",1,4,NA,1,1,NA,1,1,0,NA,,,1,0,NA,1,7,,99,systemfehler,0,0,0,NA,NA,erst bei Notbremsung mit FAS übersteuert,2,3,2,6,2,3,1,5,2,4,2,4,1,2,1,3,3,4,6,4,1,2,3,3,5,4,4,6,2,7,5,5,6,4,4,3,5,2,6,2,4,3,4,Die äußerst einfache Bedienung,"Beim automatisierten Fahren wurde der Fahrer nicht immer schnell und effektiv genug darauf hingewiesen, dass dieses in absehbarer Zeit nicht mehr verfügbar sei.","Die Warnungen, wenn das automatisierte Fahren abgebrochen werden muss, deutlicher machen (immer Ton, Licht etc.) um sicherzustellen, dass der Fahrer es wahrnimmt.",,1,1,
2020-08-21 16:33:33,12,1,HC,Pe_An_23,30,0,4,2,0,0,NA,2,1,0,1,0,4,"Audi, BMW, Mercedes, Honda, Opel, Mini",NA,,0,"BMW, Mini",0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,1,erst falscher knopf,NA,"1 mal MOD, dann nur 1 mal FAS denkt aber er ist in Automatisiert",5,4,NA,0,NA,NA,1,1,NA,wieder erst MOD dann Erklärung von mir bei Beginn der Fahrt,5,2,NA,0,NA,NA,0,0,0,NA,,,1,2,NA,1,99,assistiert nicht mehr verfügbar,0,,0,0,NA,"denkt es stand da, dass assistiert nicht mehr verfügbar, auto fährt aber trotzdem sagt er",4,2,NA,0,NA,NA,0,0,NA,,1,4,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,"auch unsicher bezüglich Verfügbarkeit Änderung, Skala wird nicht wirklich wahrgenommen",1,0,NA,1,7,,0,,0,0,0,,,"greift spät ein, denkt kommt Ansage, dann fragt nach, ich sag ja, dann FAS Taste zum Übersteuern",2,4,NA,0,NA,NA,1,1,0,NA,,"nimmt die Verfügbarkeit nicht wahr, gleiches Problem wie öfter schon, vermutlich durch Durchsage vergessen",1,0,NA,1,7,,99,systemfehler,0,0,0,NA,NA,Durch FAS Taste übersteuert,1,6,2,3,2,2,2,2,3,4,1,2,2,3,4,2,4,4,3,5,3,1,4,6,1,1,3,6,3,4,4,5,5,2,3,2,4,5,5,4,4,3,5,"Akustischer Hinweis, der jedoch individuell auch auf stumm zu schalten sein sollte.
Gut: Das Kombidisplay war nicht überladen, kleine Icons","- Grund für Wechsel bzw. Verfügbarkeit der Fahrassistenzstufen war nicht ersichtlich. Sollte im späteren Gebrauch dem Kunden/ Fahrer erläutert werden oder anderweitig verfügbar sein.
- Bei Anzeige ""Sensorfehler"": System hat weiterhin funktioniert --> kein akustischer Warnhinweis. Fortfahren im Modus bei Sensorfehler schafft nicht gerade Vertrauen in die ""Reliability""","Abstufung der Assistenzlevel: Es könnte auch nur das Höchste Level angezeigt werden. Im besten Fall nutzt der Fahrer dieses. 
Alternativ, im Display manuelle Auswahl anzeigen, z.B. Auswahl über das kleine Rädchen und Bestätigung via drücken (ähnlich der sonstigen Auswahl von Menüpunkten im Infodisplay)","Aktivierung nicht zwingend über haptische Knöpfe, evtl. nur Modus an/ aus. Die Auswahl des Modus dann wie oben gestartet wird über ein Auswahlmenü gestartet werden.",1,1,"Studie gut erklärt, keine Besonderen Kommentare. Mit jedem Durchlauf habe ich besser verstanden auf was ich achten muss. So wird es vermutlich mit der Einführung der Assistenzsysteme ebenfalls sein... learning by doing"
2020-08-25 08:00:02,13,1,HC,LO_GO_18,50,0,4,2,0,0,NA,2,1,0,1,0,3,"AUDI,Citroen,Peugeot, BMW,Jaguar",NA,,4,Jaguar,0,NA,0,NA,NA,0,0,NA,,1,0,,1,2,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,"sieht skala jetzt erst, dass alles verfügbar, hat gedacht er ist in automatisiert, nimmt hände weg, spielt surt, HOD kommt, nimmt dann hände ran, spielt aber weiter",5,4,NA,0,NA,NA,1,1,NA,,1,2,NA,0,NA,NA,0,0,0,NA,,,2,2,NA,1,5,,0,,0,0,NA,nimmt skala auch bewusst wahr jetzt,1,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,1,5,,0,,0,0,1,"hätte gedacht, kann über MOD wechseln, dachte es wäre nur automatisiert nicht mehr verfügbar!",,"2 mal MOD dann erst FAS, siehe Beschreibung von Proband",4,4,NA,0,NA,NA,1,1,0,NA,"FAS Taste mit AUT verwirrt, denkt das bedeutet Automatisiert","nimmt änderung nicht wahr, wie viele davor schon vermutlich vergessen",2,0,NA,1,99,nicht mehr geachet,0,,0,0,0,NA,NA,"schaut nicht auf Skala wegen Verfügbarkeit, Übersteuert mit FAS Taste",2,5,1,5,2,4,2,4,2,4,2,4,2,4,1,4,4,5,5,4,3,2,4,5,5,4,4,5,3,4,5,5,5,2,4,2,5,2,5,2,4,3,5,Warnmeldung war gut zu sehen auch wenn man abgelekt ist,"einschaltknopf war bei erster benutzung nicht das was ich erwartet hatte, beschriftung aut mit ein aus symbol, aber effektiv geht erstmal nur das assistierende fahren an",pfeile zwischen den symbolen im display was möglich wäre,-,3,1,gerne wieder...
2020-08-25 14:06:52,14,1,HC,SI_FL_17,23,0,1,0,0,0,NA,3,0,0,0,1,NA,,NA,,NA,,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,"lange nur in Assistiert, dann mit MOD in Automatisiert, war sich nicht mehr ganz sicher, wie die Durchsage war",2,4,NA,0,NA,NA,1,1,NA,,1,2,NA,0,NA,NA,0,0,0,NA,,,1,2,NA,1,5,,0,,0,0,NA,"Hände zu lässig, deshalb kurz HOD Meldung",1,4,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,1,5,,0,,0,0,0,,,durch FAS Taste übersteuert sehr schnell,2,4,NA,1,1,NA,1,1,0,NA,,,1,0,NA,1,7,,0,,0,0,0,NA,NA,mit FAS übersteuert ganz entspannt,1,6,1,7,1,4,1,5,1,4,1,4,1,5,1,4,4,5,6,4,1,3,2,3,7,2,6,6,2,6,6,5,5,2,7,1,6,2,6,1,4,3,5,Aufgeräumtes Design und intuitive Bedienung,etwas langweiliges Design --> viel verschenkter Platz im Display,,,1,1,Eye-Tracking-Brille führte zu Behinderung des Blicks auf das Display
2020-08-26 11:18:26,15,1,HC,el_wo_22,52,1,4,1,2,0,NA,0,1,0,1,0,0,Mercedes,NA,,0,Audi,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,"Spielt kein SURT ist ihr aber aufgefallen
",2,4,NA,0,NA,NA,1,1,NA,,1,2,NA,0,NA,NA,0,0,0,NA,,,1,2,NA,1,5,,0,,0,0,NA,,1,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,1,7,,99,systemfehler,0,0,1,wusste im ersten Moment nicht was sie machen soll,,"merkt es bei LEDs, fast überfordert, sagt ""was"", Übersteuert durch bremsen sehr selbstbewusst",2,4,NA,1,3,NA,1,1,0,NA,,verwirrung was verfügbar wurde,1,0,NA,1,5,,0,,0,0,0,NA,NA,"bremst sofort bei Ton, fast ohne zu schauen",2,5,1,7,2,3,1,5,1,4,1,4,1,4,1,3,3,5,6,4,2,2,3,6,4,5,4,6,2,7,5,6,6,3,4,3,4,4,4,2,2,2,6,eine neue Erfahrung zu machen,Wendepunkte vermitteln ein eigenartiges Gefühl,nein,nein,4,3,
2020-08-28 10:46:56,16,1,HC,Ha_Kl_3,53,1,3,0,1,0,NA,0,0,0,0,1,NA,,NA,,NA,,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,"meint zu Beginn, Sie ist bei reiner Verfügbarkeit bereits im Modus, Hände weg und spielt kurz SURT, dann Aufforderung von mir, dass sie noch in Manuell ist",5,2,NA,0,NA,NA,0,0,0,,NA,"totale Verwirrung bei Frage zu Verfügbarkeit, 1 mal MOD, dann 1 mal FAS, nimmt Hände weg, HOD kommt, nimmt dann wieder weg",5,4,NA,0,NA,NA,1,1,NA,"Totale Probleme bei Frage nach Verfügbarkeit, meint auch Durchsage, oder sogar ICON...",2,2,NA,0,NA,NA,0,0,0,NA,,"Verfügbarkeitsfrage zu schwer, 2 mal FAS statt MOD",3,2,NA,1,99,assistiert nicht mehr verfügbar,1,,0,0,NA,"meint, dass assistiert nicht mehr verfügbar, total unsicher ob sie drücken soll, nimmt skala nicht wahr, fragt auch nochmal nach wegen Handlung, keine hohe Mode Awareness!",2,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,2,4,NA,1,2,,1,1,0,,NA,verwechselt Verfügbarkeitsanzeige mit vorherigen TC,2,0,NA,1,7,,1,,0,0,1,"sie glaubt sie hat zuerst links gedrückt, stimmt aber nicht!",,"Button smashing am Anfang, eingreifen von mir, übersteuern durch MOD dann erst FAS",3,4,NA,1,2,NA,1,1,0,NA,,,2,0,NA,1,5,,99,Notbremsung,0,0,0,NA,NA,"Bremst zum Übersteuern, Notbremsung kommt",2,6,1,6,2,3,1,4,4,5,1,3,1,4,1,4,4,6,6,2,2,2,7,7,6,3,4,7,1,6,6,5,6,2,2,2,6,2,2,2,2,2,6,das erste Mal mit einem Simulator Erfahrung gemacht zu haben und Testperson für ein sehr nützliches und der Sicherheit förderliches neues System zu sein. ,"nichts, lediglich das Eintauchen beim Bremsen ist etwas gewöhnungsbedürftig",nein,"es war sehr interessant und hat Spaß gemacht. 
Wenn man schnell seekrank wird oder Probleme mit dem Gleichgewicht hat, kann es evtl. zu Schwindel oder Übelkeit führen.",1,1,Weiter so!!
2020-09-02 10:52:46,17,1,HC,ma_th_20,25,0,4,1,0,0,NA,0,1,1,1,0,3,"Mitsubishi, Subaru",3,"Mitsubishi, Subaru",3,"Mitsubishi, Subaru",0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,,2,4,NA,0,NA,NA,1,1,NA,hand immer griffbereit,1,2,NA,0,NA,NA,0,0,0,NA,,,1,2,NA,1,5,,99,Sensorproblem,0,0,NA,,1,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,"Finger immer an FAS Taste bei Assistierter Fahrt, sehr vorsichtig",1,0,NA,1,99,"sagt er musste in Manuell, weiß aber nicht, ob danach Verfügbarkeit da war",0,,0,0,1,dachte kann über MOD in manuell wechseln,,2 mal MOD dann FAS zum Übersteuern,3,4,NA,1,1,NA,1,1,0,NA,,,1,0,NA,1,7,,0,,0,0,0,NA,NA,sofort FAS Taste,2,7,1,7,5,5,1,5,2,5,1,5,1,5,1,5,5,6,6,5,1,2,7,7,7,4,6,7,1,7,7,7,7,1,5,2,6,2,6,1,1,1,5,Das System war leicht zu bedienen und schafft Komfort beim Fahren.,Manche Signaltöne sind laut und nahezu erschreckend.,"Eventuell sanftere Töne, sonst nichts.",Nein,1,1,Nein
2020-09-03 08:48:05,18,1,HC,MO_ED_3,NA,1,4,1,0,0,NA,2,1,1,1,0,4,BMW,4,BMW,4,BMW,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,"FAS, FAS, FAS, MOD",3,4,NA,0,NA,NA,1,1,NA,"Zu Beginn, MOD, dann FAS MOD, komischerweise von vorheriger Fahrt vergessen",3,2,NA,0,NA,NA,0,0,0,NA,,2 mal FAS statt MOD,3,2,NA,1,5,,0,,0,0,NA,,1,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,2,0,NA,1,7,,99,system überheizt!,0,0,0,,,erst bei LED gelb gesehen bis erster Rot dann FAS Taste,2,4,NA,1,1,NA,1,1,0,NA,,,1,0,NA,1,7,,NA,,0,0,0,NA,NA,1 mal FAS sehr überzeugend,1,6,1,7,2,5,1,5,1,5,1,4,1,4,2,4,5,7,6,2,2,1,6,7,6,2,3,6,1,6,6,6,6,2,2,2,7,2,6,1,1,1,7,,,,,4,3,
2020-09-03 10:33:09,19,1,HC,BA_GE_4,71,1,4,1,0,0,NA,2,1,0,1,0,0,BMW,NA,,4,BMW,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,0,NA,0,NA,NA,0,0,0,,NA,"weiß manuell, weiß nicht wie in Automatisiert kommt, Erklärung von mir",5,4,NA,0,NA,NA,1,1,NA,"nochmals erklärt, fragt wegen surt während der Fahrt, erklärung von mir, Hand immer eine Hand am Lenkrad, weiß aber dass sie wegnehmen darf theoretisch (zögernde Antwort)",3,2,NA,0,NA,NA,0,0,0,NA,,"2 mal FAS um in Assistiert zu kommen, überlegt wegen SURT (zuckt schon), Probleme bei Frage nach Verfügbarkeit wie viele zuvor",3,2,NA,1,5,,0,,0,0,NA,"Verfügbarkeit liest sie während fahrt vor, nach der Fahrt vergessen nur auf sehr strenger nachfrage weiß sie es, unsicher wegen SURT, Erklärung von mir",1,2,NA,0,NA,NA,0,0,NA,"glaubt bei Verfügbarkeit geht es darum, dass das Auto selber gas gibt und lenkt, wiederum erklärung von mir",1,4,NA,1,2,NA,1,1,NA,"schaltet bei reiner Verfügbarkeit, aber richtige Antworten, Hand am Lenkrad, Frage nach Verfügbarkeit erklärt sie mir wieder was das auto alles kann",2,4,NA,1,99,display blau,1,1,0,,NA,"Frage nach Verfügbarkeit nicht auswertbar in diesem TC, glaut weil Egofahrzeug Farbe ändert usw...",2,0,NA,1,7,,99,Systemende,0,0,0,,,"wollte FAS drücken macht es aber nicht war sich unsicher, nimmt aber dann nur die Hände ans Lenkrad, macht nix, dann kommt Notbremsung und bremst auch",4,4,NA,0,NA,NA,1,1,0,NA,,"weiß Änderung der Verfügabrkeit nicht mehr, wie viele andere Probanden auch zuvor",2,0,NA,1,7,,99,Notbremsung,0,0,0,NA,NA,bremst erst bei Notbremsung,4,6,1,3,1,3,2,3,1,4,1,3,1,4,3,4,4,6,6,4,2,4,5,6,5,4,4,6,2,3,4,6,4,3,2,4,6,2,4,3,4,4,4,"Übersichtlich durch Farbunterscheid gut erkennbar, Töne helfen",,,"Glaub es ist sehr hilfreich, kann beim Fahren sehr unterstützen, Würde nicht komplett nebenher was anderes machen (Nebenaufgabe)",1,1,
2020-09-04 10:36:40,20,1,HC,MA_JO_29,48,0,3,2,1,0,NA,1,1,0,1,0,2,Fiat,NA,,0,Fiat,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,"fragt, ob er was machen soll bei Verfügbarkeit",1,4,NA,0,NA,NA,0,0,0,,NA,"1 mal FAS in Assistiert, glaubt er ist in Automatisiert, nimmt aber Hände nicht weg und antwortet auch so, Verwirrung in den Level! Keine hohe MODE Awareness",5,4,NA,0,NA,NA,1,1,NA,"3 mal FAS dann MOD, immer eine Hand am Lenkrad sagt aber er darf wegnehmen",3,2,NA,0,NA,NA,0,0,0,NA,"sagt bisschen Probleme beim Wechsel aber eigentlich nein, deswegen nein",zu Beginn bisschen Button smashing und in Automatisiert immer eine Hand noch am Lenkrad,2,2,NA,1,5,,99,systemfehler,0,0,NA,systemfehler statt sensorfehler gesagt,2,2,NA,0,NA,NA,0,0,NA,,2,2,NA,1,2,NA,0,0,NA,"Drückt zu Beginn Vielfach die FAS Taste, war unsicher ob er doch in Automatisiert schalten soll?! Video anschauen bei Interesse",3,4,NA,0,NA,,1,1,0,,NA,"Schaltet zu Beginn in Automatisiert, Ansage von mir er soll in Assistiert schalten, Spielt SURT und nimmt Hand endlich weg",2,0,NA,0,NA,,NA,,0,0,0,,,"bei gelber LEDs sieht er Fehlermeldung nimmt Hände ran handelt aber nicht, bei Notbremsung Aufforderung von mir zum Handeln,
Auf Nachfrage: er handelt nicht, weil er nicht wusste ob er soll (explizite Aufforderung) war verwirrt sagt er",5,4,NA,0,NA,NA,1,1,0,NA,,"1 Hand wieder am Lenkrad, vergisst wie viele dass Assistiert und Automatisiert verfügbar wurde",2,0,NA,0,NA,,NA,,0,0,0,NA,NA,"bremst wie verrückt, ist aber auch vorgewarnt, sieht keine Änderung der Verfügbbarkeit",1,6,2,6,2,4,1,4,1,4,1,4,2,4,2,3,4,6,6,4,2,3,5,5,2,4,5,6,2,6,5,5,6,2,4,2,5,2,4,1,3,4,6,"Übersichtlich, konnte gut und schnell drauf reagieren man konnte alles sehen",,,,2,1,
2020-09-09 16:21:45,21,1,HC,Ra_Si_20,26,1,4,1,1,0,NA,1,1,0,0,0,0,Mazda ,NA,,NA,,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,2,NA,0,NA,NA,0,0,1,unklar welcher knopf,NA,"erst MOD, dann FAS, nimmt Hände weg aber sehr unsicher, HOD kommt, nimmt dann Hände wieder ran, Antwortet aber richtig auf alle Fragen",5,4,NA,0,NA,NA,1,1,NA,,1,2,NA,0,NA,NA,0,0,0,NA,,"MOD, richtig, unsicher wegen Hände wegnehmen, Erklärung von mir nochmal",2,2,NA,1,5,,99,systemfehler,0,0,NA,kurze Pause wegen Übelkeit,1,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,1,7,,99,Grenze System oder so,0,0,1,kurz überfordert,,"Bremst zum übersteuern, zögert kurz",2,4,NA,1,1,NA,1,1,0,NA,,,1,0,NA,0,NA,,NA,,0,0,0,NA,NA,"FAS-Taste zum Übersteuern, keine Änderung der Verfügbarkeit wahrgenommen",2,6,1,6,2,3,1,5,1,5,1,5,1,5,2,3,2,5,6,4,2,3,4,4,3,4,3,6,2,6,4,5,5,3,3,3,4,3,6,4,3,3,5,,,,,5,5,
2020-09-17 11:07:03,22,1,HC,Ma_Gü_16,19,1,2,0,0,0,NA,0,0,0,0,1,NA,,NA,,NA,,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,"FAS, MOD, komplett richtig, Nimmt Hände zögernd weg und auch zögernd zu SURT",2,4,NA,0,NA,NA,1,1,NA,,1,2,NA,0,NA,NA,0,0,0,NA,,"Bremst bei 1 Ton, schaltet dann wieder in Automatisiert",1,2,NA,1,99,assistiert nicht mehr verfügbar,99,irgendwie sensor,0,0,NA,,3,2,NA,0,NA,NA,0,0,NA,"drückt zu Beginn glaub ich FAS und MOD, wobei MOD natürlich nicht geht, MERKT DASS ES VORHIN AUTOOMATISIERT WAR, WAS NICHT MEHR VERFÜGBAR WAR!",1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,0,NA,,NA,,0,0,0,,,"MOD, MOD, dann Bremse, weiß nicht mehr wie die Fehlermeldung hieß und auch nicht ob es eine Änderung in der Verfügbarkeit gab, schaut nicht auf Skala vermutlich",3,4,NA,1,1,NA,1,1,0,NA,,"merkt jetzt erst wieder, dass nichts mehr verfügbar war bei TC10 durch Fehlermeldung",1,0,NA,1,6,,0,,0,0,0,NA,NA,"Bremst zum übersteuern, Lerneffekt bzgl Verfügbarkeit",2,6,1,6,4,5,1,4,1,5,1,5,1,5,1,4,5,7,7,1,1,1,7,7,5,1,1,7,1,7,7,7,6,1,1,1,7,2,7,1,1,1,7,"sehr interessant
innovativ 
hat Spaß gemacht ",mir wurde ein bisschen schlecht beim Bremsen,sobald eine Nachricht bezüglich der Verfügbarkeit erscheint sollte man ein zusätzlichen Ton hören,nein,1,3,
2020-09-18 09:51:24,23,1,HC,Si_Jü_19,23,1,2,1,0,0,NA,0,0,0,0,1,NA,,NA,,NA,,0,NA,0,NA,NA,0,0,NA,,1,0,,1,1,,0,0,NA,,1,4,NA,0,NA,NA,1,1,0,,NA,,2,4,NA,0,NA,NA,1,1,NA,"bremst bei 1 Ton, wird wieder aufgefordert in ins Automatisierte Fahren zu schalten",1,2,NA,0,NA,NA,0,0,0,NA,,"zu Beginn MOD, FAS, MOD",1,2,NA,1,5,,0,,0,0,NA,,1,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,0,NA,,1,1,0,,NA,,1,0,NA,1,5,,0,,0,0,0,,meint Hände am Lenkrad reicht wenn sie es leicht bewegt,erst bei LEDs gesehen (gelb) dann sehr spät FAS Taste,2,4,NA,1,1,NA,1,1,0,NA,,,1,0,NA,1,5,,0,,0,0,0,NA,NA,FAS,1,7,1,7,2,4,1,5,1,5,1,5,1,5,1,4,4,5,7,7,1,1,4,5,4,2,4,7,2,6,4,6,6,3,3,2,6,1,7,1,2,4,5,"Wirklich sehr einfache Bedienung, Kombination aus Ton und Licht hat sehr schnelles Handeln ermöglicht","nichts, alles gut",,,1,1,"Hat Spaß gemacht, wäre interessant gewesen mit anderen Verkehrsteilnehmern"
2020-09-18 17:13:10,24,1,HC,KA_UL_5,58,0,4,3,0,0,NA,1,1,1,1,0,0,VW,0,VW,0,VW,0,NA,0,NA,NA,0,0,NA,,1,0,,1,99,weiß er nicht mehr,0,0,NA,"weiß dass es eine Änderung gab, muss von mir sehr erklärt werden, weiß allerdings nicht mehr was alles verfügbar wurde",2,4,NA,0,NA,NA,0,0,0,,NA,"handelt erst auf 2 aufforderung, dann nur in assistiert, glaubt ist in automatisiert, sagt aber er darf hände nicht wegnehmen und nicht emails machen",5,4,NA,0,NA,NA,1,1,NA,"eine Hand immer dran, obwohl er spielt, weiß aber dass er hand wegnehmen darf, bei Frage nach Änderung der Verfügbarkeit wie viele zuvor schon große Probleme",3,2,NA,1,5,NA,0,0,0,NA,,"nochmals ansage von dass in Assistiert, 2 mal FAS, glaubt es ist automatisiert nicht mehr verfügbar",5,2,NA,1,5,,99,Sensor irgendwas,0,0,NA,,2,2,NA,0,NA,NA,0,0,NA,,1,2,NA,1,2,NA,0,0,NA,,1,4,NA,1,2,,1,1,0,,NA,glaubt es wurde automatisiert verfügbar,2,0,NA,1,7,,1,,0,0,0,,musst aber bisschen nachdenken und konzentrieren,"BREMST bei roten LEDs, sieht es bereits bei gelb",2,4,NA,1,1,NA,1,1,0,NA,,,2,0,NA,1,7,,99,sensor irgendwas,0,0,0,NA,NA,"Bremst bei Notbremsung, sieht es aber davor",3,5,2,4,4,1,2,3,3,3,3,2,4,2,2,2,2,5,5,3,4,4,5,6,5,4,4,4,4,3,4,5,3,4,4,4,4,4,4,4,4,5,4,,,,,3,3,
