"startdate","VPNr","Exp","HMI","VPCode","Alter","Geschlecht","Erfahrung","KilometerJahr","Sehhilfe","Farbfehlsichtigkeit","Farbfehlsichtigkeit2","Vorwissen","FAS.CC","FAS.ACC","FAS.LKA","FAS.NoFAS","OftCC","AutomarkeCC","OftACC","AutomarkeACC","OftLKA","AutomarkeLKA","Wetter","Licht","TC01_LevelSel","TC01_LevelOthers","TC01_ChangeAvail","TC01_ChangeAvailSel","TC01_ChangeAvailOthers","TC01_HandsOffAllow","TC01_EmailsAllow","TC01_RemarksTP","TC01_RemarksTL","TC01_ER","TC02_LevelSel","TC02_LevelOthers","TC02_ChangeAvail","TC02_ChangeAvailSel","TC02_ChangeAvailOthers","TC02_HandsOffAllow","TC02_EmailsAllow","TC02_RemarksTP","TC02_RemarksTL","TC02_ER","TC03_LevelSel","TC03_LevelOthers","TC03_ChangeAvail","TC03_ChangeAvailSel","TC03_ChangeAvailOthers","TC03_HandsOffAllow","TC03_EmailsAllow","TC03_TransProblems","TC03_TransProblemsOthers","TC03_RemarksTP","TC03_RemarksTL","TC03_ER","TC04_LevelSel","TC04_LevelOthers","TC04_ChangeAvail","TC04_ChangeAvailSel","TC04_ChangeAvailOthers","TC04_HandsOffAllow","TC04_EmailsAllow","TC04_RemarksTP","TC04_RemarksTL","TC04_ER","TC05_LevelSel","TC05_LevelOthers","TC05_ChangeAvail","TC05_ChangeAvailSel","TC05_ChangeAvailOthers","TC05_HandsOffAllow","TC05_EmailsAllow","TC05_TransProblems","TC05_TransProblemsOthers","TC05_RemarksTP","TC05_RemarksTL","TC05_ER","TC06_LevelSel","TC06_LevelOthers","TC06_ChangeAvail","TC06_ChangeAvailSel","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonSel","TC06_ChangeAvailReasonOthers","TC06_HandsOffAllow","TC06_EmailsAllow","TC06_RemarksTP","TC06_RemarksTL","TC06_ER","TC07_LevelSel","TC07_LevelOthers","TC07_ChangeAvail","TC07_ChangeAvailSel","TC07_ChangeAvailOthers","TC07_HandsOffAllow","TC07_EmailsAllow","TC07_RemarksTP","TC07_RemarksTL","TC07_ER","TC08_LevelSel","TC08_LevelOthers","TC08_ChangeAvail","TC08_ChangeAvailSel","TC08_ChangeAvailOthers","TC08_HandsOffAllow","TC08_EmailsAllow","TC08_RemarksTP","TC08_RemarksTL","TC08_ER","TC09_LevelSel","TC09_LevelOthers","TC09_ChangeAvail","TC09_ChangeAvailSel","TC09_ChangeAvailOthers","TC09_HandsOffAllow","TC09_EmailsAllow","TC09_TransProblems","TC09_TransProblemsOthers","TC09_RemarksTP","TC09_RemarksTL","TC09_ER","TC10_LevelSel","TC10_LevelOthers","TC10_ChangeAvail","TC10_ChangeAvailSel","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonSel","TC10_ChangeAvailReasonOthers","TC10_HandsOffAllow","TC10_EmailsAllow","TC10_TransProblems","TC10_TransProblemsOthers","TC10_RemarksTP","TC10_RemarksTL","TC10_ER","TC11_LevelSel","TC11_LevelOthers","TC11_ChangeAvail","TC11_ChangeAvailSel","TC11_ChangeAvailOthers","TC11_HandsOffAllow","TC11_EmailsAllow","TC11_TransProblems","TC11_TransProblemsOthers","TC11_RemarksTP","TC11_RemarksTL","TC11_ER","TC12_LevelSel","TC12_LevelOthers","TC12_ChangeAvail","TC12_ChangeAvailSel","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonSel","TC12_ChangeAvailReasonOthers","TC12_HandsOffAllow","TC12_EmailsAllow","TC12_TransProblems","TC12_TransProblemsOthers","TC12_RemarksTP","TC12_RemarksTL","TC12_ER","UMUX01","UMUX02","UMUX03","UMUX04","SUS01","SUS02","SUS03","SUS04","SUS05","SUS06","SUS07","SUS08","SUS09","SUS10","Trust","Acceptance","UEQ01","UEQ02","UEQ03","UEQ04","UEQ05","UEQ06","UEQ07","UEQ08","UEQ09","UEQ10","UEQ11","UEQ12","UEQ13","UEQ14","UEQ15","UEQ16","UEQ17","UEQ18","UEQ19","UEQ20","UEQ21","UEQ22","UEQ23","UEQ24","UEQ25","UEQ26","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AnstrengendWenden","Uebel","AllgAnregungen"
"2020-10-20 10:37:55",26,2,"HC","Er_Al_03.05.1967",53,1,3,0,0,0,"",0,0,0,0,1,NA,"",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,4,"",1,NA,"",1,1,"","Dachte Auto wäre in automatisierten fahren",NA,4,"",1,99,"Angezeigt dass im automatisierten fahren",1,1,1,"Drücken der Tasten nicht ganz klar ","","",NA,4,"",1,99,"Umschalten in automatisiert",1,1,"Jetzt auch Füße vom Gas gelassen, Einschätzung bei Fahrt vorhin (tc2) war falsch ","",1,2,"",1,99,"Hände ans Lenkrad,  kein Gas geben",0,0,0,"","Auto lenkt eher nach rechts, ich fahre immer eher mittig oder links ","",1,2,"",0,NA,"",NA,"",0,0,"Am Anfang nicht direkt richtig, kurz verschaltet, könnte aber schnell korrigieren. Allgemein schaue ich wesentlich mehr aufs Display ","",NA,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"Unsicher ob Hände wegnehmen , Meldung dass automatisiert Verfügbar kam genau dann als ich Hände entfernt habe, also eher doch dran lassen","",1,4,"",1,99,"Umschalten in andere stufen",1,1,1,"Vom ausführen her nein, habe aber falsch auf Ansage reagiert ","","",NA,0,"",1,NA,"",99,"Systemübersteuerung",0,0,0,"","","Erst bei Ton reagiert ",NA,2,"",1,NA,"",1,1,0,"","Schaue aufgrund der vorherigen Fahrt öfter auf Display,  kann ja sein dass ich eingreifen muss","",1,0,"",1,99,"Zu manuell übernehmen ",NA,"",0,0,0,"","Gab es einen Countdown?  Wenn ja dann übersehen. Bei Rot erschrocken und abgebremst, hätte wahrscheinlich direkt weiter fahren sollen","Auf Anzeige hin fast zum stehen gekommen ",1,5,2,6,3,3,3,4,3,4,2,4,2,3,2,3,4,5,6,4,2,2,6,6,4,3,4,4,3,6,5,6,5,4,4,3,5,2,4,4,3,4,6,"Wenn man etwas erl. Muss sich einen Assistenten nehmen kann ohne unaufmerksam zu werden. ","Da ich so etwas nicht kannte. Alles ungewohnt und man muss erst ein Gefühl dafür bekommen. Anfangs Etwas mulmig ob tatsächlich sicher Wim automatisierte Fahren. War sehr stark auf das Bediniungsfeld fixiert achtesonst mehr auf die Strecke. ","Vlt.  mehr akustische Signale da man dadurch nicht zu viel auf die Anzeigen schaut. Anzeigen konnten etwas länger bleiben. ","Interessante Erfahrung die ich positiv empfinde. ",1,1,"Find ich gut um unterschiedliche Eindrücke mit einbringen zu können. Gut gemacht. "
"2020-10-20 13:32:57",27,2,"HC","An_Jo_240564",56,NA,NA,3,0,0,"",0,1,0,1,0,2,"BMW Ford  Subaru ",NA,"",0,"Ford",NA,0,0,"",0,NA,"",0,0,"","",1,0,"",0,NA,"",0,0,"","Bei Anzeige kurz geschaut ob automatisiert fährt",NA,2,"",1,99,"Spur selber gehalten",0,0,0,"","","Nur in l2 gefahren,  ohne Hände am Lenkrad,  HOD Meldung ignoriert, erst auf VL Aufforderung übernommenen ",NA,4,"",1,99,"Weder Gas geben  noch lenken nötig",1,1,"","",1,0,"",1,99,"Bin manuell gefahren ",0,0,0,"","","Bei Aufforderung in manuell geschaltet,  dann auch dem Fehler bewusst, trotzdem nicht korrigiert,  weil ""Strecke war dann zu kurz"" . Hinweis von VL, dass bis zum Schluss gehandelt werden soll/darf",NA,2,"",1,99,"Lenkt wieder zurück in spur",2,"",0,0,"Muss Augen auf der Straße lassen, was wenn Gegenstände auf Straße auftauchen ","",NA,2,"",0,NA,"",0,0,"","",1,4,"",1,99,"Hände nicht mehr an Lenkrad ",1,1,"","Schaltet unaufgefordert in l3",NA,4,"",1,99,"Nicht mehr Hände ans Lenkrad ",0,0,0,"","","Frage mit hände: im assistierten fahren nein, obwohl oben automatisierten gesagt,habe den Eindruck  dass P die Stufen durcheinander bringt",1,4,"",1,99,"Musste manuell fahren",99,"Systemfehler",0,1,0,"","","",NA,2,"",1,99,"Spurgaltung und tempomat ",0,0,0,"","","Fährt in l2 obwohl Ansage für l3",NA,4,"",0,NA,"",NA,"",1,1,0,"","","Hatte Sensorfehler eigentlich schon erwähnt,  Frage trotzdem mit nein beantwortet,  keine Ahnung warum er bei 1 automatisiert nennt",1,7,4,7,1,3,1,5,5,5,2,5,1,3,2,2,4,5,1,5,7,7,3,1,2,6,5,1,7,1,1,2,1,5,4,6,3,2,3,7,5,4,1,"","","","",1,1,""
"2020-10-20 15:31:55",28,2,"HC","SI_He_30",25,1,2,1,0,0,"",4,1,1,1,0,2,"Audi, BMW",0,"Bmw",0,"Bmw",NA,0,0,"",1,99,"Lenkrad mit 2 Händen nicht mehr durchgestrichen ",0,0,"","",1,0,"",1,NA,"",0,0,"Macht keinen Sinn was ich bei erster Fahrt gesagt habe, manuell ist immer verfügbar ","",1,4,"",0,NA,"",1,1,0,"","","",1,4,"",0,NA,"",1,1,"","Bei Wiederherstellung kurz verschaltet ",1,2,"",0,NA,"",0,0,0,"","Verwirrung, was passiert wenn ich auf Pfeil drücke? Vorher musste ich zwei mal abdrücken (von manuell in automatisierten) einmal anschalten, und 2 mal Pfeile, jetzt nur noch einmal pfeil","",1,2,"",1,NA,"",0,"",0,0,"","P testet Hände von Lenkrad zu entfernen,  auf HOD wieder an Lenkrad genommen",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,0,"","Warnten hat gefehlt , hätte ich leicht übersehen. Bin über bremse in manuell, geht das auch mit Knopf? Icon von assistiert nicht in der Mitte, stört mich, sollte symmetrisch sein. Wenn ich zwischen Stufen Wechsel gibt es farbige Icons, Schrift ist aber weiß, nicht so auffällig,  würde besser passen wenn Schrift in gleicher farbe","",NA,4,"",1,NA,"",1,1,0,"","Kein auditiver Feedback dass Level verfügbar,  kann man beim fahren Leicht übersehen, ist in die Richtung aber nicht so schlimm wie in andere, könnte auch zu viel werden","",1,0,"",1,NA,"",0,"",0,0,0,"","Würde ich vorher schon aufgefordert bevor es Rot wurde? Wahrscheinlich erst einmal gelb","",1,5,1,7,1,5,1,5,1,3,2,5,1,5,2,5,5,5,6,2,1,6,3,4,7,2,3,5,3,6,3,5,6,1,6,4,5,2,5,3,6,3,4,"Nur zwei Bedienelemente, um zwischen den Level zu wechseln. Nicht überladen. Klar und strukturiert. ","Icons nicht mittig. Kein einheitliches farbschema zwischen Text und icon der unterschiedlichen Level. ","Design anpassen. Mit auditiven Feedback arbeiten. ","",1,1,""
"2020-10-22 08:43:39",29,2,"HC","Ma_St_22",38,NA,NA,1,0,0,"",2,1,1,1,0,NA,"VW BMW Mercedes audi",2,"BMW audi",2,"BMW audi",0,0,0,"",0,NA,"",0,0,"","",1,0,"",1,99,"Assistenzsysteme verfügbar ",0,0,"","",1,4,"",1,NA,"",1,1,0,"","Komisches Gefühl nicht auf Straße zu schauen","",NA,4,"",0,NA,"",1,1,"","",1,2,"",0,NA,"",0,0,0,"","","",1,2,"",1,NA,"",0,"",0,0,"Zwar gesehen, aber etwas schwächer hinweiß der auftaucht und wieder verschwindet , würde mir dauerhafte Anzeige wünsche in welchem ich gerade bin+welche noch verfügbar sind, sodass ich den Status immer sehe","Sieht Skala wohl nicht",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"Hinweis kam länger,  sehe jetzt die Icons unten,  zeigen mir Verfügbarkeit an, sollte aber präsenter sein","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",NA,"",0,0,1,"Wollte erst per Umschalten Taste in manuell schalten, hätte aber direkt aus Taste drücken müssen","Leuchten am Lenkrad gesehen, akustische Signal gewünscht ","",NA,4,"",1,NA,"",1,1,0,"","","Golf stand unten, hat P angemerkt, evtl leichte Ablenkung ",1,0,"",1,NA,"",99,"Systemfehler",0,0,0,"","Ton und rote LEDs,  Aufmerksamkeit direkt bei Fahrzeug, überlegt was systemfehler heißen soll, dadurch kurz abgelenkt","",NA,5,1,6,1,5,1,4,1,4,2,5,1,5,1,4,5,6,6,6,1,1,6,6,5,1,6,7,2,7,7,5,6,2,3,2,6,2,6,1,2,2,6,"Bedienung, allerdings switch zu manuellem fahren durchaus verwirrend beim ersten mal","Hatte mir gewünscht immer klar zu sehen welche Modi zur Verfügung stehen bspw durch farblich markierte icons","Haptische Warnung, bspw vibrieren, ","",1,1,"Sehr interessante Studie und ich habe gerne mitgemacht"
"2020-10-22 10:42:45",30,2,"HC","Br_Be_12.05.77",43,NA,NA,3,0,1,"Rot Grün",0,1,0,0,0,NA,"VW, Audi, BMW",NA,"",NA,"",NA,1,2,"",1,99,"Hände ans Lenkrad ",0,0,"","",NA,0,"",1,NA,"",0,0,"","",NA,2,"",1,99,"Hände ans Lenkrad ",0,0,0,"","","Nur in l2 obwohl Ansage für automatisiert ",NA,4,"",0,NA,"",1,1,"Geht er in manuell zurück sobald ich bremse trete? Nebenaufgabe aktuell nicht erlaubt, ","",1,2,"",0,NA,"",1,1,0,"","","Kurze Schwierigkeiten bei L3 reset. P nimmt mehrmals Abbildung mit automationleceln zur hilfe",1,2,"",1,99,"Musste in manuell gehen",0,"",1,0,"","",NA,2,"",0,NA,"",1,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",1,99,"Kann in automatisiert schalten",1,1,0,"","","",1,0,"",1,99,"Umschalten von automatisiert in manuell ",99,"System hat es nicht mehr vorgegeben",0,0,0,"","Ton gewünscht ","",1,4,"",1,99,"Kann in automatisiert wechseln ",1,1,0,"","","",1,0,"",1,99,"Von automatisiert in manuell ",NA,"",0,0,0,"","Konnte Grund nicht lesen, da erst auf nebenaufgabe konzentriert und dann übernommen","",1,7,1,7,2,5,1,5,3,4,1,3,1,4,4,4,5,7,6,3,2,1,5,7,7,1,6,7,1,7,7,7,7,2,4,1,7,1,6,1,1,1,7,"Alles","Nichts","Akustische unterstützen muss sein","Nein",1,1,"Nein, dankeschön "
"2020-10-22 13:51:18",31,2,"HC","Ha_Al_28",64,1,NA,1,2,0,"",0,1,0,0,0,NA,"Mercedes",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","Traut sich noch nicht so ganz die Hände weg zu nehmen ",1,4,"",0,NA,"",1,1,"","",1,2,"",0,NA,"",0,0,1,"Hätte erwartet dass mit Wechsel Taste alle drei durchgemacht hat, vielleicht war ich auch nur zu langsam weil er in manuell das Gas weg nimmt","","Anfangs einmal aus versehen deaktiviert,  VL musste erneut auffordern ",NA,2,"",1,NA,"",0,"",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,1,"Hätte wahrscheinlich nur rechten nehmen müssen, dachte ich muss erst mit linker Taste aktivieren, das war dann aber ausschalten ","Darf ich die Hände bei assistiert wirklich nicht wegnehmen? Versuche die bildr zu interpretieren,  bei assistiert sind die Hände nicht ganz dran, aber was heißt das?","",NA,0,"",1,NA,"",99,"System ? ",0,0,0,"","Spielen vergessen, weil automation so interessant. Beim spielen hätte ich bestimmt die meldung übersehen","P hat surt nicht bedient",NA,4,"",1,99,"Beide verfügbar ",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,0,"","","",1,5,1,6,2,3,1,4,1,4,2,3,1,5,1,4,4,7,7,1,1,1,7,7,3,2,2,7,1,6,7,7,7,3,4,1,6,1,6,1,1,1,6,"Was neues ausprobieren","Ablenkung durch Tabletne","Nein","War interessant",1,1,"Unterschied zum assistierten fahren besser vorher erklaeren"
"2020-10-22 15:41:24",73,2,"LC","YV_MI_0205",23,1,2,0,0,0,"",0,1,0,1,0,2,"VW, mercedes",NA,"",2,"VW, Mercedes",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,2,"",0,NA,"",0,0,1,"Wusste nicht genau was was ist  daher nur eine Stufe hochgestellt","Wollte direkt hochschalten und habe noch nicht an gemacht, hat nicht funktioniert ","",NA,4,"",0,NA,"",1,1,"","",1,2,"",0,NA,"",0,0,0,"","","",1,2,"",1,NA,"",0,"",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,99,"In manuell wechseln ",0,"",0,0,0,"","","",1,4,"",1,NA,"",1,1,0,"","","",1,0,"",1,99,"Soll übernehmen und danach kam Aufforderung zur notbremsung ",99,"Evtl systemfehler",0,0,0,"","Wusste nicht genau ob übernehmen sie jetzt bedeutet dass ich Automation ausschalten soll oder einfach nur Hände an Lenkrad nehmen","",1,5,2,6,1,3,2,4,1,3,2,5,1,4,2,3,5,7,5,1,2,1,7,7,2,4,1,6,3,6,5,7,6,3,4,2,7,2,6,2,1,2,7,"Es war eine ganz neue Erfahrung und leicht zu bedienen","Etwas unsicher gefühlt, weil es ungewohnt war","Keine","",1,1,"Super interessant und innovativ, sowie sinnvoll"
"2020-10-23 08:41:07",74,2,"LC","Ro_Jo_22",48,NA,NA,3,0,0,"",0,1,1,1,0,NA,"VW Sharan",NA,"VW Sharan",NA,"VW Sharan",NA,1,0,"",0,NA,"",0,0,"","",1,4,"",1,99,"Lenkrad fester",1,1,"","P drückt Wechsel Taste, nichts passiert,  denkt aber ist in automatisierten fahren und spielt surt , Eingriff von vl",5,4,"",0,NA,"",1,1,1,"Wusste nicht was ich mit den Tasten machen muss, vielleicht Informationen was ich drücken kann durch aufleuchten der Tasten oder Info auf display","","",NA,4,"",1,99,"Lenkrad war anders",1,1,"","",NA,2,"",1,99,"Lenkrad ",1,0,0,"","","Sagt nein, spielt aber trotzdem surt",NA,2,"",1,99,"Lenkrad stabiler",2,"",0,0,"","Spielt immer noch surt",NA,2,"",1,99,"Lenkrad ",0,0,"","",NA,2,"",1,99,"Lenkrad ",0,1,"","Spielt immer noch surt",NA,4,"",1,99,"Lenkrad ",1,1,0,"","","",1,4,"",1,99,"Lenkrad ",2,"",1,1,0,"","","Anzeige lange ignoriert und nicht gelesen, obwohl Kopf immer mal hin bewegt (im eyetracker prüfen), bei Notbremsung dann Vollbremsung ",NA,4,"",1,99,"Lenkrad ",1,1,0,"","","Spielt surt in l0",1,0,"",1,99,"Lenkrad ",2,"",0,0,0,"","","Nachfrage VL warum immer surt bedient: P sagt es ist automatismus wenn es da hängt, so wie bei handy",NA,4,4,4,4,4,2,3,3,3,3,3,3,3,3,2,4,4,4,4,3,3,5,6,3,4,5,5,3,4,5,5,5,4,4,4,5,4,4,4,3,3,5,"","","","",1,1,""
"2020-10-23 10:46:33",32,2,"HC","Ch_Be_08",56,NA,3,2,0,0,"",0,0,0,0,1,NA,"",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",0,NA,"",0,0,"","",1,4,"",1,NA,"",1,1,0,"","","",NA,4,"",1,NA,"",1,1,"","",1,2,"",1,NA,"",0,0,0,"","","",1,2,"",1,NA,"",2,"",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,99,"Assistiert nicht mehr verfügbar ",2,"",0,0,0,"","","P ist nur in l2 gefahren,  Meldung kam trotzdem ",NA,4,"",1,NA,"",1,1,0,"","Sind von Spur abgekommen, musste nach Steuern, kann mich nicht ganz drauf verlassen, vielleicht etwas falsch eingestellt?","Hinweis und erklärung von vl",1,0,"",1,99,"Von automatisiert in manuell ",2,"",0,0,0,"","","",NA,5,1,5,2,3,2,4,1,4,1,4,1,3,1,3,3,5,6,5,2,3,5,5,3,4,3,6,3,6,5,7,5,3,3,3,5,2,6,2,3,2,3,"Entlastung bei Funktion","Spurabweichung, Konsequenzen ein Nichtfunktion","Nein","FEHLERQUOTE  ",1,1,"Zuverlässigkeit? Einsatztauglich bei welchen Geschwindigkeiten? Reaktionszeiten? usw. "
"2020-10-23 14:01:01",75,2,"LC","El_Ru_15",54,1,1,0,0,0,"",0,1,0,0,0,0,"VW Golf",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"Sehr beschäftigt damit ins Display zu schauen","",1,0,"",1,99,"Anzeige automatisiertes fahren",0,0,"Sehr unsicher, würde die Anzeige länger aufleuchten wenn automatisiert verfügbar? ","P ist unsicher was Anzeige bedeutet, denkt erst Auto wäre jetzt automatisiert ",NA,4,"",1,99,"Anzeige erst blau und dann gelb",1,1,1,"Nicht sicher in welcher Stufe ich tatsächlich gelandet bin ","Traue mich noch nicht Nebentätigkeit zu machen","",NA,4,"",1,99,"Anzeige Farbe",1,1,"Immer noch unsicher ob in automatisierter stufe, blaue und Gelbe Stufe nicht eindeutig,  mir würde Ansage oder ähnliches fehlen","",NA,99,"Teilautomatisiert",1,99,"Farbliche Anzeige ändert",0,0,1,"Immer noch nicht sicher welche die richtige stufe","","",NA,99,"Teilautomatisiert",1,99,"Farben verändert",2,"",0,0,"","",1,99,"Teilautomatisiert",1,99,"Farbe",0,0,"Bin so mit herausfinden des richtigen Level beschäftigt,  dass ich gefahr im Verkehr wäre","",1,99,"Teilautomatisiert",1,99,"Farbe",0,0,"","P schaltet hin und her um herauszufinden welches Level was ist",NA,4,"",1,99,"Farbliche Anzeige ",1,1,0,"","","",1,0,"",1,99,"Anzeige verschwindet ",2,"",1,1,0,"","","P sieht Anzeige nicht, Aufforderung zur Übernahme durch vl als nicht auf Notbremsung reagiert ",5,4,"",1,99,"Gelbe Anzeige ",1,1,0,"","","",1,4,"",1,99,"Anzeigen farbe",2,"",1,1,0,"","","Wieder keine Reaktion auf Anzeigen,  Aufforderung von  vl",5,4,4,6,4,3,2,4,2,4,3,4,2,1,2,1,1,5,2,6,2,3,3,7,4,4,7,5,4,5,4,2,5,5,5,2,6,6,7,6,4,4,2,"Unterschiede in den Farben","Sehr koventionell","Nein","Unsicher in welchem Modus man sich befindet",1,1,""
"2020-10-26 08:41:21",33,2,"HC","Ly_Ha_04",45,NA,NA,2,2,0,"",0,0,0,0,1,NA,"",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,4,"",1,99,"Auto alleine gefahren ",1,1,0,"","","",NA,2,"",1,99,"Rotes Licht Hände an Lenkrad ",0,0,"","",NA,2,"",1,99,"Ansage",0,0,0,"","Keine Probleme, musste aber kurz nachdenken, alles neu und automationsstufe schwer zu merken","",NA,2,"",1,99,"Assistiert nicht verfügbar ",2,"",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","Hinweis VL, dass P Fehler korrigieren darf",NA,4,"",1,99,"Von assistiert in automatisiert",1,1,0,"","","",1,0,"",1,99,"In manuell wechseln ",0,"",0,0,0,"","","",NA,2,"",0,NA,"",0,0,0,"","","P plötzlich unsicher mit automationsstufe und beantwortet Frage falsch, hält blau für automatisiert ",1,4,"",1,99,"Manuell fahren",0,"",0,0,0,"","","P sagt oben automatisierten,  geht aber im Verlauf der Fragen wahrscheinlich von manuell aus",1,5,1,5,2,4,2,4,3,4,2,4,2,4,2,3,4,6,6,3,2,2,6,6,4,2,5,5,2,7,5,6,6,2,2,2,6,3,6,3,2,3,5,"Die lesbarkeit","","","",1,1,""
"2020-10-26 10:44:58",76,2,"LC","Ka_Ol_29",20,NA,NA,3,0,0,"",1,1,0,1,0,NA,"Mercedes, Citroen, Ford, VW",NA,"",0,"Citroen, Mercedes",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,4,"",0,NA,"",1,1,"","",1,2,"",0,NA,"",0,0,0,"","","Nicht sicher bei Frage mit händen",1,2,"",1,NA,"",99,"Sensorprobleme",0,0,"","",1,2,"",0,NA,"",0,0,"Gefühl ich werde müde weil ich mich weniger aufs fahren konzentrieren muss","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",99,"Systemwechsel",0,0,0,"","","",NA,4,"",1,NA,"",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,0,"","War das richtig, dass ich gebremst habe?","",NA,5,1,7,1,5,1,5,1,5,1,5,1,5,1,5,5,7,7,5,7,1,6,7,4,5,2,7,2,7,6,5,7,1,6,2,6,1,7,4,2,2,6,"Die gesamte Erfahrung war sehr erfrischend ","","Mit dem visuellen Reiz von begin an ein akustisches Signal kombinieren. ","",1,1,"Gefällt mir sehr gut. Hatte das Gefühl in kompetenten Händen zu sein. "
"2020-10-27 10:36:39",34,2,"HC","An_Jö_11",22,1,3,2,0,0,"",0,1,0,1,0,2,"BMW, SEAT, SKODA",NA,"",2,"BMW, SEAT, SKODA",NA,1,2,"",0,NA,"",0,0,"","",NA,2,"",0,NA,"",0,1,"Gefühl ich muss weniger Kontrolle übernehmen ","",NA,4,"",0,NA,"",1,1,0,"","","",1,4,"",0,NA,"",1,1,"","",1,2,"",0,NA,"",0,0,1,"Mir war nicht klar, dass ich nur Wechsel Taste drücken musste, habe zuerst aus gedrückt ","Sobald ich mich mit Tablet beschäftige fahre ich 10 kmh mehr und muss oft korrigieren , ich denke wenn ich mich weniger konzentriere kontrolliere ich Fuß auf Gas weniger","",NA,2,"",0,NA,"",NA,"",1,1,"","",NA,2,"",0,NA,"",0,0,"","",NA,2,"",0,NA,"",0,0,"Gefühlt am Anfang wahrgenommen dass etwas schief gefahren, dann noch korrigiert,  am Ende hat das Auto gefühlt gar nicht mehr mitgelenkt","Spielt die ganze Zeit surt",1,4,"",0,NA,"",1,1,0,"","Deutlicher unterschied zwischen fahrmodi, Fahrzeug reagiert ganz anders. Denke in automatisierten merke ich sofort dass das Auto viel ruhiger , wie auf Schienen fährt, deshalb besseres Gefühl etwas auf Tablet zu tun","",1,0,"",1,99,"In manuell wechseln ",0,"",0,0,1,"Anfangs schwer ersichtlich wie ich in manuell komme, dachte ich kann einfach durchwechseln","","",NA,4,"",1,99,"Assistenz verfügbar ",1,1,0,"","","",1,0,"",0,NA,"",NA,"",0,0,0,"","Keine Verfügbarkeit aber Aufforderung: Steuer sofort übernehmen,  Sensorfehler ","",1,6,1,7,2,3,1,5,1,5,1,5,1,5,1,3,3,7,7,3,1,4,5,7,6,1,4,6,2,7,5,7,7,3,1,2,4,1,4,1,2,1,7,"Schnelle erlernung der Bedienung und Funktionsweise, simple display Gestaltung, ","Alarm und zwischenmeldungen könnten ablenken oder zunächst verwirren ","Sprachassistent (verbale steuerung) ","",1,1,""
